,Review_Rating,ABV,Name,Style
802524,5.0,6.7,Red Barn Ale,Saison / Farmhouse Ale
7548,4.0,6.1,Point Defiance IPA,American IPA
1036490,4.0,11.0,Disputin - Russian Imperial Stout,Russian Imperial Stout
903123,5.0,6.5,Bombay IPA,American IPA
782286,4.5,6.2,Furious,American IPA
642823,4.5,10.3,Maharaja,American Double / Imperial IPA
1246692,3.0,8.5,St Martin Cuvée De Noël,Belgian Strong Dark Ale
794609,4.0,4.9,Moo Brew Pale Ale,American Pale Ale (APA)
183722,4.5,5.0,AleSmith X,American Pale Ale (APA)
579247,5.0,11.0,Firestone 11 - Anniversary Ale,American Strong Ale
634771,4.0,10.0,Chocolate Chili Christmas Thing,Belgian Strong Dark Ale
243475,4.5,11.0,Bière Du Boucanier Golden,Belgian Strong Pale Ale
5139,4.0,9.4,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout
1164336,4.5,9.0,Miles Davis' Bitches Brew,Russian Imperial Stout
982687,4.0,7.8,Double IPA,American Double / Imperial IPA
394012,3.5,5.0,Gruut Belgian Wit Bier,Witbier
591357,4.5,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
803838,4.5,8.5,Inferno Ale,Belgian Strong Pale Ale
1197577,4.0,10.8,Short's Mystery Stout,American Double / Imperial Stout
369816,4.0,5.0,Blanche De Chambly,Witbier
1045634,4.0,5.3,Holy Cow! Original Pale Ale,American Pale Ale (APA)
748608,4.0,10.0,BrewDog Paradox Speyside (Batch 005) - Glen Moray 1992,American Double / Imperial Stout
854899,3.5,6.9,10.0,American IPA
623221,4.0,5.9,Harpoon IPA,American IPA
1535525,3.5,10.0,Gouden Carolus Noël / Christmas,Belgian Strong Dark Ale
942326,4.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
650368,3.0,8.72,Collaboration Not Litigation Ale,Belgian Strong Dark Ale
20768,4.5,6.5,Founders Harvest Ale,American IPA
787075,4.0,8.2,Collaborative Evil 2010,American Porter
920347,4.5,9.0,Engine Coffee Porter,American Porter
226819,4.0,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
1056812,4.0,6.1,Blue Heron Pale Ale,American Pale Ale (APA)
970050,3.5,8.5,Duvel,Belgian Strong Pale Ale
958215,3.5,7.0,Hop Ottin' IPA,American IPA
79620,4.0,5.6,Sierra Nevada Porter,American Porter
563158,3.0,5.4,Pale Ale,American Pale Ale (APA)
1463789,4.0,5.1,#9,Fruit / Vegetable Beer
1232851,2.5,8.0,The Big DIPA,American Double / Imperial IPA
948167,2.5,5.0,Bell's Winter White Ale,Witbier
1039614,3.0,10.0,Fred,American Strong Ale
1584214,3.5,7.5,Corsendonk Agnus / Abbey Pale Ale,Tripel
227081,4.5,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
1108813,5.0,8.5,Amnesiac Double IPA,American Double / Imperial IPA
878848,4.5,6.9,Stone IPA (India Pale Ale),American IPA
226251,4.0,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
578077,4.5,12.0,Firestone 10 - Anniversary Ale,American Strong Ale
1106062,4.5,7.5,Paradise By The Dashboard Light Doubly Blessed Cherry Porter,American Porter
1310045,2.5,5.0,Budweiser,American Adjunct Lager
897277,4.0,9.2,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
1390947,4.0,6.0,Concord IPA,American IPA
1547573,3.0,9.1,Storm King Stout,Russian Imperial Stout
498827,4.0,9.0,Double Dead Guy Ale,American Strong Ale
1319539,3.5,6.0,Anchor Liberty Ale,American Pale Ale (APA)
1077909,3.5,6.5,Wolaver's India Pale Ale,American IPA
1115457,3.5,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
1226814,2.0,6.2,Country Boy IPA,American IPA
1331108,4.0,7.0,Fantabulous Resplendence XI Anniversary Ale,American IPA
779881,5.0,10.3,Darkness,Russian Imperial Stout
135410,5.0,9.2,Booya Steez,American Double / Imperial IPA
1170366,5.0,6.0,60 Minute IPA,American IPA
1373471,3.0,8.7,Alpha Dog Imperial IPA,American Double / Imperial IPA
183229,5.0,12.0,AleSmith Speedway Stout - Barrel Aged,American Double / Imperial Stout
990532,4.0,9.5,Westmalle Trappist Tripel,Tripel
557651,4.5,9.0,Long Strange Tripel,Tripel
1545290,4.0,6.7,HopDevil Ale,American IPA
595038,3.5,7.0,Matilda,Belgian Strong Pale Ale
103187,2.0,6.2,Kennebunkport IPA,American IPA
853876,3.5,17.5,Black (黑),American Double / Imperial Stout
418356,4.5,9.0,Great Lakes Blackout Stout,Russian Imperial Stout
1547397,4.0,9.1,Storm King Stout,Russian Imperial Stout
130765,4.0,10.0,3rd Anniversary Double IPA,American Double / Imperial IPA
933821,3.5,7.0,Two Hearted Ale,American IPA
35271,4.5,6.5,Founders Porter,American Porter
651401,4.0,9.0,Salvation,Belgian Strong Pale Ale
957760,3.0,7.0,Hop Ottin' IPA,American IPA
1404836,3.5,6.9,Saison VOS,Saison / Farmhouse Ale
1170356,4.0,6.0,60 Minute IPA,American IPA
1357283,4.0,6.75,Censored,American Amber / Red Ale
1391071,3.5,5.2,Porter,American Porter
1344367,4.0,10.0,De Dolle Dulle Teve (Mad Bitch),Tripel
1542141,3.0,9.5,Golden Monkey,Tripel
586145,3.0,6.8,Big Jamoke,American Porter
1583178,4.0,8.5,Corsendonk Christmas Ale,Belgian Strong Dark Ale
297029,3.5,5.8,Samuel Adams Holiday Porter,American Porter
410130,5.0,7.5,Tröegs Nugget Nectar,American Amber / Red Ale
920970,3.5,5.0,Långe Jan,American Pale Ale (APA)
1529061,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
367199,4.0,5.5,Éphémère (Apple),Fruit / Vegetable Beer
828097,3.5,5.5,Kuhnhenn Tangerine Wit,Witbier
531854,3.5,4.8,Tsingtao,American Adjunct Lager
387363,5.0,5.0,Leatherlips IPA,American IPA
201945,3.5,5.2,Fat Tire Amber Ale,American Amber / Red Ale
1568668,4.0,4.6,Dixie,American Adjunct Lager
1086552,4.5,6.0,Prussia's Pride IPA,American IPA
410008,4.5,7.5,Tröegs Nugget Nectar,American Amber / Red Ale
993365,4.5,9.0,Struise Mikkeller (Elliot Brew),American Double / Imperial IPA
1575406,4.0,6.5,Blackberry Porter,American Porter
1125276,2.5,4.5,Milwaukee's Best Premium,American Adjunct Lager
966718,3.5,6.4,Jack D'or,Saison / Farmhouse Ale
209859,3.5,6.5,Ranger,American IPA
225057,3.0,5.9,Saint Bridget's Porter,American Porter
411168,4.0,7.5,Tröegs Nugget Nectar,American Amber / Red Ale
1210530,3.5,10.0,Heavy Seas - Yule Tide,Tripel
679069,4.5,7.5,RPM IPA,American IPA
701657,4.0,5.15,Pinstripe Red Ale,American Amber / Red Ale
994809,4.5,13.0,Black Albert,Russian Imperial Stout
1036444,3.5,11.0,Disputin - Russian Imperial Stout,Russian Imperial Stout
644896,4.0,11.03,The Czar,Russian Imperial Stout
1135591,5.0,8.0,Pliny The Elder,American Double / Imperial IPA
59674,4.0,11.0,Levud's (Bourbon Barrel),Belgian Strong Pale Ale
753799,2.5,11.5,Pisgah Baptista,Belgian Strong Pale Ale
572734,4.0,4.5,Bam Bière,Saison / Farmhouse Ale
614800,5.0,7.0,Sculpin India Pale Ale,American IPA
748204,4.0,18.2,Tokyo*,American Double / Imperial Stout
649513,3.5,16.8,Mephistopheles' Stout,American Double / Imperial Stout
1263086,3.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
248813,4.0,8.0,Chimay Tripel (White),Tripel
183124,4.5,8.5,YuleSmith (Summer),American Double / Imperial IPA
98817,5.0,6.9,Bokrijks Kruikenbier,Belgian Strong Pale Ale
420160,4.0,5.4,Great Lakes Holy Moses,Witbier
1496142,4.0,5.1,Audacious Apricot Ale,Fruit / Vegetable Beer
498977,2.0,9.0,Double Dead Guy Ale,American Strong Ale
304048,4.5,5.2,Samuel Adams White Ale,Witbier
1339357,5.0,6.0,Alpha King Pale Ale,American Pale Ale (APA)
442023,4.0,5.9,India Pale Ale,American IPA
1078409,4.0,4.4,Otter Creek Stovepipe Porter,American Porter
276718,5.0,4.9,Hoegaarden Original White Ale,Witbier
1115095,3.0,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
1165257,2.0,18.0,Raison D'extra,Belgian Strong Dark Ale
238419,1.0,9.0,Bornem Triple,Tripel
1214941,3.5,4.5,Polar Pilsener Type Beer,American Adjunct Lager
192970,4.5,9.4,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
1362867,4.5,7.5,Lagunitas Imperial Red Ale,American Strong Ale
661266,4.5,11.0,Exponential Hoppiness,American Double / Imperial IPA
543318,3.5,8.3,Terrapin Big Hoppy Monster,American Amber / Red Ale
602022,5.0,11.7,Night Stalker,American Double / Imperial Stout
933730,4.5,7.0,Two Hearted Ale,American IPA
1303639,4.0,5.3,Budweiser American Ale,American Amber / Red Ale
1549376,4.0,9.1,Storm King Stout,Russian Imperial Stout
580404,3.5,7.5,Union Jack India Pale Ale,American IPA
1059222,4.5,6.5,Cool Brew,American IPA
136560,3.5,10.0,4th Anniversary Double IPA,American Double / Imperial IPA
31162,4.0,7.2,Founders Centennial IPA,American IPA
558389,4.0,8.5,Saison - Brett,Saison / Farmhouse Ale
1282577,2.5,6.0,Hopivore,American Pale Ale (APA)
1098430,4.0,9.0,St. Vrain Tripel,Tripel
615048,5.0,7.0,Sculpin India Pale Ale,American IPA
351028,4.0,5.9,Keystone Ice,American Adjunct Lager
942293,4.0,10.5,Bell's Expedition Stout,Russian Imperial Stout
1225478,4.0,9.5,Imperial Eclipse Stout - Four Roses Bourbon,American Double / Imperial Stout
370302,3.5,10.5,Edition 2004,Belgian Strong Pale Ale
618122,2.5,5.3,Harpoon Framboise (100 Barrel Series #11),Fruit / Vegetable Beer
3212,3.0,8.2,Mean Manalishi Double I.P.A.,American Double / Imperial IPA
1115536,4.0,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
1038082,4.0,7.8,McNeill's Imperial Stout,Russian Imperial Stout
1078915,4.0,4.6,Otter Creek Pale Ale,American Pale Ale (APA)
784539,4.0,5.4,Orlio Organic Seasonal India Pale Ale,American IPA
1303605,3.5,5.3,Budweiser American Ale,American Amber / Red Ale
1440947,4.5,5.2,Black Butte Porter,American Porter
462233,4.0,6.1,Prohibition Ale,American Amber / Red Ale
458564,3.0,8.5,Bell Ringer,American Strong Ale
1259238,4.5,5.5,Ruedrich's Red Seal Ale,American Amber / Red Ale
370393,4.0,10.5,Edition 2004,Belgian Strong Pale Ale
1371800,1.5,5.0,Foster's Lager,American Adjunct Lager
632442,3.5,4.8,Karma,American Adjunct Lager
67120,4.5,7.2,Grand Cru Winter Reserve,Belgian Strong Pale Ale
881055,4.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
20567,4.0,10.5,Founders Imperial Stout,Russian Imperial Stout
421496,5.0,6.0,Great Lakes Burning River Pale Ale,American Pale Ale (APA)
1442468,4.5,11.0,Black Butte XXI,American Porter
137365,4.5,7.0,Wipeout I.P.A.,American IPA
911928,3.5,5.8,The Unforgiven Amber Ale,American Amber / Red Ale
114044,2.5,4.5,White Rabbit White Ale,Witbier
261337,4.0,9.2,Imperial Stout Trooper,Russian Imperial Stout
227607,3.5,7.3,Colette Farmhouse Ale,Saison / Farmhouse Ale
502519,4.5,5.6,American Amber Ale,American Amber / Red Ale
580269,4.0,7.5,Union Jack India Pale Ale,American IPA
647297,2.5,6.5,India Pale Ale (IPA),American IPA
648828,4.0,8.12,Avery Anniversary Ale - Eighteen (Dry Hopped Rye Saison),Saison / Farmhouse Ale
1228722,3.5,7.2,Midwest IPA,American IPA
533909,3.5,6.3,Berkshire Hills 01201,Saison / Farmhouse Ale
588815,4.0,5.0,Green Line Pale Ale,American Pale Ale (APA)
974046,3.5,6.2,Diamond Knot India Pale Ale,American IPA
33729,4.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
652079,4.5,6.0,CoCoNut Porter,American Porter
376234,4.0,11.0,Unibroue 11,Belgian Strong Pale Ale
80384,4.0,5.6,Sierra Nevada Porter,American Porter
556782,3.0,11.0,Imperial Stout,American Double / Imperial Stout
1583103,4.0,5.3,Alaskan White,Witbier
226421,5.0,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
618161,1.5,5.3,Harpoon Framboise (100 Barrel Series #11),Fruit / Vegetable Beer
767748,4.5,5.1,Ommegang Witte,Witbier
721417,4.0,8.1,Heavier Handed IPA,American Double / Imperial IPA
579909,4.5,9.5,Double Jack,American Double / Imperial IPA
631808,4.5,4.0,Scorpion Pale Ale,American Pale Ale (APA)
1058725,3.5,7.0,White Hawk Original IPA,American IPA
866950,4.0,5.0,MacTarnahan's Amber Ale,American Amber / Red Ale
501111,4.0,6.2,Yellow Snow IPA,American IPA
439472,4.5,6.0,Tye Porter,American Porter
1165626,3.5,10.0,Burton Baton,American Double / Imperial IPA
762167,4.0,6.2,X-114 IPA,American IPA
1038292,3.5,8.5,McNeill's Warlord Imperial IPA,American Double / Imperial IPA
571420,4.5,4.3,Bam Noire,Saison / Farmhouse Ale
1463493,3.5,5.1,#9,Fruit / Vegetable Beer
1118406,4.0,6.9,"Smuttynose IPA ""Finest Kind""",American IPA
1225695,4.0,9.5,Imperial Eclipse Stout - Heaven Hill Rittenhouse Rye,American Double / Imperial Stout
1288798,4.0,5.4,Porter,American Porter
365759,4.0,10.5,La Terrible,Belgian Strong Dark Ale
1183606,5.0,18.0,World Wide Stout,American Double / Imperial Stout
788212,2.5,12.0,Nor' Easter,Belgian Strong Dark Ale
1114831,4.5,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
642442,4.0,10.3,Maharaja,American Double / Imperial IPA
288285,3.5,10.3,Samuel Adams Imperial White,Witbier
82485,4.5,9.2,30th Anniversary - Fritz And Ken's Ale,American Double / Imperial Stout
30885,4.5,7.2,Founders Centennial IPA,American IPA
733556,3.5,10.2,Teddy Bear Kisses,Russian Imperial Stout
991082,4.0,9.5,Westmalle Trappist Tripel,Tripel
1160726,3.0,7.5,Fool's Gold Ale,American IPA
1447126,4.0,5.0,Fresh Hop Mirror Pond,American Pale Ale (APA)
524057,4.5,7.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
738153,4.5,9.0,Val-Dieu Triple,Tripel
840231,4.0,6.0,Full Sail Hop Pursuit (Brewmaster Reserve),American Pale Ale (APA)
352185,4.5,5.4,Blue Moon Belgian White,Witbier
1360243,4.5,8.2,Maximus,American Double / Imperial IPA
1368654,3.0,8.8,Cappuccino Stout,American Double / Imperial Stout
1369972,4.0,8.9,Lagunitas Lucky 13 Mondo Large Red Ale,American Amber / Red Ale
556256,4.0,5.7,Summit Horizon Red Ale,American Amber / Red Ale
754788,5.0,5.7,CoCoNut Porter,American Porter
89430,4.0,9.2,30th Anniversary - Grand Cru,American Strong Ale
577609,4.0,5.8,Walker's Reserve - Porter,American Porter
181875,4.5,7.25,AleSmith IPA,American IPA
1425139,5.0,11.5,Oak Aged Monk's Mistress Dark Strong Ale,Belgian Strong Dark Ale
705960,4.5,4.5,La Cinquième Saison,Saison / Farmhouse Ale
84967,2.5,6.8,Sierra Nevada Celebration Ale,American IPA
244109,4.0,5.5,Pale Ale,American Pale Ale (APA)
868539,4.0,7.2,Arrogant Bastard Ale,American Strong Ale
165136,4.5,8.1,Big Bear Black Stout,American Double / Imperial Stout
1287324,4.5,6.7,Affligem Blond,Belgian Strong Pale Ale
1181383,3.0,11.0,Immort Ale,American Strong Ale
1175418,4.0,9.0,90 Minute IPA,American Double / Imperial IPA
412188,4.0,5.2,Grizzly Peak Pale Ale,American Pale Ale (APA)
1556971,3.0,9.1,Dark Intrigue,Russian Imperial Stout
421136,3.5,6.0,Great Lakes Burning River Pale Ale,American Pale Ale (APA)
629113,3.5,8.0,He'Brew Origin Pomegranate Ale,American Strong Ale
901017,5.0,8.0,Black Oak Ten Bitter Years Anniversary Ale,American Double / Imperial IPA
1441157,4.0,5.2,Black Butte Porter,American Porter
1364742,4.0,8.0,Hop Stoopid,American Double / Imperial IPA
738206,5.0,9.0,Val-Dieu Triple,Tripel
95335,3.5,10.2,Life & Limb,American Strong Ale
1206694,4.0,7.0,Tiger Bite,Belgian Strong Pale Ale
1091320,4.0,6.6,Saint Arnold Elissa IPA,American IPA
971051,4.5,8.5,Duvel,Belgian Strong Pale Ale
365907,4.0,10.5,La Terrible,Belgian Strong Dark Ale
1022300,4.0,8.0,Trappist Achel 8° Blond,Tripel
622955,3.5,5.9,Harpoon IPA,American IPA
376222,5.0,11.0,Unibroue 11,Belgian Strong Pale Ale
1406701,2.0,6.0,India Pale Ale,American IPA
1504281,3.5,10.0,Christmas Ale,Belgian Strong Dark Ale
373288,4.5,9.0,La Fin Du Monde,Tripel
994315,4.0,13.0,Black Albert,Russian Imperial Stout
804392,4.0,12.5,The Angel's Share - Bourbon Barrel-Aged,American Strong Ale
1414798,4.5,4.4,Tremont Summer Ale,American Pale Ale (APA)
1422129,4.0,5.5,Anacortes Porter,American Porter
591253,4.5,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
559474,3.0,4.4,ZÔN,Witbier
891344,4.5,10.5,Double Bastard Ale,American Strong Ale
1561756,4.0,8.0,Lost Continent Double IPA,American Double / Imperial IPA
34325,5.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
899635,2.5,5.9,Stone Smoked Porter,American Porter
1326831,4.5,6.0,Aotearoa,American IPA
342797,4.0,7.5,Trappistes Rochefort 6,Belgian Strong Dark Ale
580192,5.0,7.5,Union Jack India Pale Ale,American IPA
1018475,3.0,4.2,RedLegg Ale,American Amber / Red Ale
870999,5.0,4.4,Stone Levitation Ale,American Amber / Red Ale
256078,1.0,8.0,Bière De Vigne,Fruit / Vegetable Beer
1090542,3.5,5.5,Saint Arnold Amber Ale,American Amber / Red Ale
1191633,1.0,18.0,120 Minute IPA,American Double / Imperial IPA
1263424,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
1405950,4.0,7.0,Cascade IPA,American IPA
117093,3.0,8.5,Conductor Imperial India Pale Ale,American Double / Imperial IPA
326379,4.0,4.6,Stroh's,American Adjunct Lager
1104540,3.5,7.5,Benji's Chipotle Smoked Imperial Porter,American Porter
935230,4.0,7.0,Two Hearted Ale,American IPA
756308,3.5,8.5,De Proef Reserve Signature Ale (w/ Tomme Arthur),Belgian Strong Pale Ale
1200514,3.0,7.4,The Liberator,American Double / Imperial IPA
1439163,4.0,11.0,The Abyss,American Double / Imperial Stout
1176480,4.5,5.0,Namaste,Witbier
1453390,3.5,6.5,Dale's Pale Ale,American Pale Ale (APA)
1237733,3.0,12.0,Bush De Noël,Belgian Strong Dark Ale
740869,3.5,6.5,Jamaica Red Ale,American Amber / Red Ale
1372638,3.5,11.0,The Dogfather,American Double / Imperial Stout
560733,3.5,9.7,Dark Truth Stout,American Double / Imperial Stout
1484560,4.5,4.7,Summer White (Seasonal),Witbier
134693,3.0,12.0,Older Viscosity,American Double / Imperial Stout
1131860,4.0,9.5,Ølfabrikken Kloster Jul,Belgian Strong Dark Ale
373089,4.0,9.0,La Fin Du Monde,Tripel
462602,4.0,8.2,Betrayal,American Amber / Red Ale
948574,4.0,7.7,Hell Hath No Fury Ale,Belgian Strong Dark Ale
144314,4.5,7.5,Jai Alai IPA - Cedar Aged (Humidor Series),American IPA
409642,4.5,7.5,Tröegs Nugget Nectar,American Amber / Red Ale
500373,1.0,6.2,FestiveAle,Saison / Farmhouse Ale
1364240,4.5,8.0,Hop Stoopid,American Double / Imperial IPA
24196,4.0,9.2,Founders Blushing Monk,Belgian Strong Pale Ale
1028456,4.0,5.0,Grail Ale,American Amber / Red Ale
134329,4.0,10.0,Hop 15,American Double / Imperial IPA
489389,4.0,5.3,Mocha Porter,American Porter
324923,3.5,4.74,Pabst Blue Ribbon (PBR),American Adjunct Lager
654912,3.0,10.0,Triple IPA,American Double / Imperial IPA
935457,4.0,7.0,Two Hearted Ale,American IPA
735936,4.0,5.5,Alleycat Amber,American Amber / Red Ale
1363185,4.5,8.74,A Little Sumpin' Extra! Ale,American Double / Imperial IPA
1175866,4.5,9.0,90 Minute IPA,American Double / Imperial IPA
572874,4.0,4.5,Bam Bière,Saison / Farmhouse Ale
669524,4.0,7.5,Flower Power India Pale Ale,American IPA
701576,3.5,6.8,Modus Hoperandi,American IPA
950174,4.5,5.6,Bell's Porter,American Porter
740829,4.5,6.5,Jamaica Red Ale,American Amber / Red Ale
542126,3.0,9.3,Terrapin Hoptaneous Combustion,American Double / Imperial IPA
732775,3.5,9.6,Infinite Wisdom Tripel,Tripel
695781,3.0,4.85,Sundance Amber Ale,American Amber / Red Ale
658892,3.0,4.3,Porkslap Pale Ale,American Pale Ale (APA)
97735,5.0,6.7,Northern Hemisphere Harvest Wet Hop Ale,American IPA
1508992,4.0,7.5,Satin Solstice Imperial Stout,American Double / Imperial Stout
1102284,4.0,9.0,Chainsaw Ale,American Strong Ale
224604,2.5,9.5,Belgian Style Yeti,Russian Imperial Stout
977761,4.0,5.0,Argentinean Cascade Pale Ale,American Pale Ale (APA)
866020,5.0,6.7,Jack Russell Jack's Farmhouse Ale,Saison / Farmhouse Ale
103184,2.0,6.2,Kennebunkport IPA,American IPA
571411,2.5,4.3,Bam Noire,Saison / Farmhouse Ale
755647,4.5,8.5,Andelot Cuvee Diabolique,Tripel
1235596,3.5,7.7,Red Brick Double Chocolate Oatmeal Porter,American Porter
603757,4.0,6.5,Thomas Hooker Hop Meadow IPA,American IPA
193407,4.5,9.4,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
397405,4.0,8.0,Vervifontaine Bière Du Fagnard Blonde,Belgian Strong Pale Ale
617943,4.5,10.0,Harpoon Leviathan - Imperial IPA,American Double / Imperial IPA
696085,4.0,7.2,Mojo IPA,American IPA
107089,3.0,5.0,St-Ambroise Apricot Wheat Ale,Fruit / Vegetable Beer
248554,4.5,9.0,Chimay Grande Réserve (Blue),Belgian Strong Dark Ale
1210439,1.5,9.0,Heavy Seas - Holy Sheet (Über Abbey Ale),Belgian Strong Dark Ale
847827,3.5,10.5,Hop Monster,American Double / Imperial IPA
791049,4.5,6.5,Red Ale,American Amber / Red Ale
1064078,4.0,6.8,Boss I.P.A.,American IPA
955672,4.5,5.8,Boont Amber Ale,American Amber / Red Ale
