,Review_Rating,ABV,Name,Style
2123,4.0,9.5,Yeti Imperial Stout,Russian Imperial Stout
4482,4.5,8.0,Pliny The Elder,American Double / Imperial IPA
460,4.5,9.5,Espresso Oak Aged Yeti Imperial Stout,American Double / Imperial Stout
190,4.5,8.0,Pliny The Elder,American Double / Imperial IPA
1795,4.0,5.0,Cantillon Iris,Lambic - Unblended
2229,4.5,7.0,Supplication,American Wild Ale
1488,4.5,11.0,Rye-on-Rye,Rye Beer
3965,4.5,10.4,Black Metal Imperial Stout,Russian Imperial Stout
637,4.0,8.8,Milly's Imperial Death March Stout,Russian Imperial Stout
2486,4.0,9.5,Dreadnaught IPA,American Double / Imperial IPA
804,4.0,,Russ,American Wild Ale
3866,4.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
3822,3.5,7.1,Brouemont Imperial India Pale Ale,American Double / Imperial IPA
1796,4.0,10.0,Monk's Elixir (Monk's Brew),Quadrupel (Quad)
3689,4.5,9.1,Northwind Imperial Stout,Russian Imperial Stout
937,4.5,10.5,Ten FIDY,Russian Imperial Stout
1196,3.5,,Hoplicious Imperial India Pale Ale,American Double / Imperial IPA
10,4.5,9.4,Founders Double Trouble,American Double / Imperial IPA
4704,4.5,11.4,Black Gold Imperial Stout - Bourbon Barrel Aged (Brewmaster Reserve),Russian Imperial Stout
293,3.5,10.0,Oak Aged Imperial Stout,American Double / Imperial Stout
1074,4.5,13.0,Rare Bourbon County Stout,American Double / Imperial Stout
2690,3.0,11.0,Drake's Port Barrel Imperial Stout,Russian Imperial Stout
1483,4.5,7.5,Imperial Pale Ale,American Double / Imperial IPA
242,3.5,10.0,Consecration,American Wild Ale
376,4.0,11.0,Disputin - Russian Imperial Stout,Russian Imperial Stout
570,4.0,12.0,Black Storm,Russian Imperial Stout
4947,3.5,13.0,Minor Dementia Bourbon Barrel Imperial Stout,American Double / Imperial Stout
654,4.0,11.0,The Abyss,American Double / Imperial Stout
4236,4.0,9.0,Imperial Stout,Russian Imperial Stout
275,4.0,12.7,Berserker Imperial Stout,American Double / Imperial Stout
4973,4.0,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
529,4.0,9.0,Twin Sisters Double IPA,American Double / Imperial IPA
3282,4.5,8.0,Obovoid Oak-Aged Oatmeal Stout,Russian Imperial Stout
465,4.5,10.0,Pannepot,Quadrupel (Quad)
3606,4.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
2097,4.5,8.0,Hop Rod Rye,Rye Beer
2463,4.0,10.0,Ichor,Quadrupel (Quad)
3373,4.0,10.0,Burton Baton,American Double / Imperial IPA
4225,4.5,5.5,Beatification,American Wild Ale
3424,3.5,9.1,Northwind Imperial Stout,Russian Imperial Stout
4731,5.0,9.0,Whoop Pass IPA,American Double / Imperial IPA
3147,4.5,7.0,Duck Duck Gooze,American Wild Ale
2304,4.5,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
4951,2.5,16.8,Mephistopheles' Stout,American Double / Imperial Stout
634,4.5,8.2,Maximus,American Double / Imperial IPA
1629,4.5,10.0,The Oracle,American Double / Imperial IPA
4314,3.5,7.5,Batch 375,American Double / Imperial IPA
633,3.5,8.4,Boatswain Twin Screw Steamer,American Double / Imperial IPA
3126,4.5,8.3,Founders Breakfast Stout,American Double / Imperial Stout
2148,3.5,9.0,Hop Henge Experimental IPA,American Double / Imperial IPA
1327,4.0,7.0,Zoetzuur Flemish Ale,Flanders Red Ale
478,4.5,11.0,Imperial Stout,American Double / Imperial Stout
3840,3.0,10.5,Mojo Risin' Double IPA,American Double / Imperial IPA
2418,4.5,9.5,Dragonslayer,Russian Imperial Stout
4270,3.5,9.2,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
1170,3.5,11.5,Hop'solutely,American Double / Imperial IPA
1902,2.5,8.9,Stone 14th Anniversary Emperial IPA,American Double / Imperial IPA
1788,3.5,,Barrel Aged Imperial Stout Trooper,Russian Imperial Stout
1946,2.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
1039,3.5,6.5,Scratch Beer 25 - 2009 (Magical Moustache Rye),Rye Beer
1405,4.0,6.0,Duchesse De Bourgogne,Flanders Red Ale
318,3.5,8.6,Cruising With Ruben & The Jets,American Double / Imperial Stout
3818,4.5,9.62,Meretrix,American Wild Ale
3751,4.5,11.0,Serpent's Stout,American Double / Imperial Stout
4069,5.0,9.5,Great Lakes Barrel-Aged Blackout Stout,Russian Imperial Stout
2571,5.0,9.2,Baird / Ishii / Stone Japanese Green Tea IPA,American Double / Imperial IPA
214,3.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
2563,4.0,6.0,Moaten,Flanders Red Ale
2272,4.5,8.0,Obovoid Oak-Aged Oatmeal Stout,Russian Imperial Stout
3686,5.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
4412,3.0,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
4178,4.0,8.0,Black Cauldron Imperial Stout,American Double / Imperial Stout
3547,3.5,9.1,Full Throttle Double IPA,American Double / Imperial IPA
2859,4.0,9.0,Struise Mikkeller (Elliot Brew),American Double / Imperial IPA
3564,4.5,10.6,Founders CBS Imperial Stout,American Double / Imperial Stout
4820,4.0,9.0,Double Simcoe IPA,American Double / Imperial IPA
1389,4.0,9.5,Hop Monster,American Double / Imperial IPA
4477,3.5,9.75,Drake's Denogginizer,American Double / Imperial IPA
1120,5.0,10.0,Stone 10th Anniversary IPA,American Double / Imperial IPA
903,4.0,9.0,90 Minute IPA,American Double / Imperial IPA
250,4.0,9.5,I Hardcore You,American Double / Imperial IPA
2281,4.0,5.6,Full Moon Pale Rye Ale,Rye Beer
4667,4.5,9.0,Cuvee De Castleton,American Wild Ale
279,4.0,11.0,Kasteel Donker,Quadrupel (Quad)
1180,4.0,13.0,Black Albert,Russian Imperial Stout
3493,4.5,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
503,3.0,18.0,120 Minute IPA,American Double / Imperial IPA
4949,5.0,10.2,Weizen Dopplebock,Weizenbock
2119,4.5,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
2333,4.5,11.2,Mokah,American Double / Imperial Stout
2793,4.5,9.0,90 Minute IPA,American Double / Imperial IPA
3024,4.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
693,1.0,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
4519,4.5,7.8,McNeill's Imperial Stout,Russian Imperial Stout
3440,4.0,9.2,Samuel Adams Imperial Stout,Russian Imperial Stout
564,5.0,7.0,Dirty Horse,Lambic - Unblended
525,4.5,12.5,Parabola,Russian Imperial Stout
552,3.0,5.0,Girardin Gueuze 1882 (Black Label),Gueuze
4714,4.0,10.5,Mojo Risin' Double IPA,American Double / Imperial IPA
1398,4.0,8.8,Tricerahops Double IPA,American Double / Imperial IPA
2679,4.0,10.0,Le Coq Imperial Extra Double Stout,Russian Imperial Stout
3049,4.5,5.2,Rodenbach Classic (Red),Flanders Red Ale
2328,3.5,11.7,Night Stalker,American Double / Imperial Stout
3255,4.5,10.0,Burton Baton,American Double / Imperial IPA
639,3.5,11.5,Double Dog Double Pale Ale,American Double / Imperial IPA
308,4.0,8.6,Weizenbock,Weizenbock
2202,4.5,5.5,Red Poppy Ale,Flanders Red Ale
433,3.0,11.8,Quad,Quadrupel (Quad)
1772,4.5,11.0,Choklat,American Double / Imperial Stout
3726,3.5,4.0,Lindemans Gueuze,Gueuze
644,4.0,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
3361,3.5,9.0,La Vache Folle Double IPA - Columbus,American Double / Imperial IPA
2611,4.5,9.6,Creme Brulee (Imperial Milk Stout),American Double / Imperial Stout
3758,4.5,9.2,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
4722,4.5,6.75,Sanctification,American Wild Ale
28,4.5,7.5,Beer Geek Breakfast,American Double / Imperial Stout
4292,4.0,7.6,Lewis Black Imperial Stout,American Double / Imperial Stout
2968,3.5,10.6,Otter Creek Russian Imperial Stout,Russian Imperial Stout
4948,3.5,5.0,Cantillon Gueuze 100% Lambic,Gueuze
4079,5.0,7.0,Isabelle Proximus,American Wild Ale
1786,4.0,9.5,2nd Anniversary Double IPA,American Double / Imperial IPA
679,4.0,8.0,Storm (Islay Whisky Cask Aged IPA),American Double / Imperial IPA
2021,4.5,8.8,Gandhi-Bot Double IPA,American Double / Imperial IPA
946,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
817,4.0,13.6,Dark Horse Double Crooked Tree IPA,American Double / Imperial IPA
2811,4.0,10.0,GUBNA Imperial IPA,American Double / Imperial IPA
2916,5.0,8.1,Terrapin Coffee Oatmeal Imperial Stout,American Double / Imperial Stout
622,3.0,13.2,Labyrinth Black Ale,American Double / Imperial Stout
2533,5.0,15.0,Dark Lord Imperial Stout,Russian Imperial Stout
4736,4.0,9.0,Stoudt's Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout
2273,4.0,8.5,Alphalpha,American Double / Imperial IPA
241,4.0,9.0,90 Minute IPA,American Double / Imperial IPA
3906,4.5,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
381,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
3979,4.5,18.0,120 Minute IPA,American Double / Imperial IPA
1148,3.0,9.7,Dark Truth Stout,American Double / Imperial Stout
4559,4.5,9.1,Great Lakes Lake Erie Monster,American Double / Imperial IPA
548,4.5,8.0,Hop Stoopid,American Double / Imperial IPA
1913,4.5,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
678,4.0,7.5,Wachusett Larry,American Double / Imperial IPA
2966,5.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
2810,3.5,7.0,Blue Dot Double India Pale Ale,American Double / Imperial IPA
1051,4.5,10.0,Duck-Rabbit Rabid Duck,Russian Imperial Stout
1101,5.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
369,4.0,6.0,Duchesse De Bourgogne,Flanders Red Ale
2643,5.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
521,5.0,10.2,Trappist Westvleteren 12,Quadrupel (Quad)
1990,4.0,10.5,Dark Apparition - Vanilla Bean Rum Barrel,Russian Imperial Stout
2091,4.5,9.5,Double Jack,American Double / Imperial IPA
2815,3.5,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
4103,4.0,11.4,Riserva,American Wild Ale
1021,3.0,10.5,Mojo Risin' Double IPA,American Double / Imperial IPA
498,5.0,12.0,Older Viscosity,American Double / Imperial Stout
2775,4.0,9.5,Yeti Imperial Stout,Russian Imperial Stout
2278,2.5,,Cuvee De Bubba,American Wild Ale
4974,5.0,10.3,Darkness,Russian Imperial Stout
4207,4.0,8.0,Hop Stoopid,American Double / Imperial IPA
1995,4.5,9.5,Espresso Oak Aged Yeti Imperial Stout,American Double / Imperial Stout
1614,4.5,11.0,Pliny The Younger,American Double / Imperial IPA
2153,3.5,8.0,The Big DIPA,American Double / Imperial IPA
2365,3.5,7.5,Batch 375,American Double / Imperial IPA
1784,4.5,9.0,Big Barrel Double IPA,American Double / Imperial IPA
1427,4.5,8.5,Mongo,American Double / Imperial IPA
3892,4.0,8.5,Moylander Double IPA,American Double / Imperial IPA
1181,3.0,10.3,Darkness,Russian Imperial Stout
991,3.5,10.0,Knuckle Sandwich,American Double / Imperial IPA
848,3.5,10.5,The Sixth Glass,Quadrupel (Quad)
971,4.0,9.7,Hop Crisis,American Double / Imperial IPA
127,4.0,7.5,Barrel Select Batch 1,American Wild Ale
1703,3.5,9.2,Hopsickle Imperial India Pale Ale,American Double / Imperial IPA
3776,3.5,9.5,Yeti Imperial Stout,Russian Imperial Stout
4094,3.5,8.0,Obovoid Oak-Aged Oatmeal Stout,Russian Imperial Stout
2613,4.5,8.2,Schneider Aventinus,Weizenbock
889,4.5,6.6,Founders Red's Rye PA,Rye Beer
3658,4.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
4675,4.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
3106,4.0,8.5,Mongo,American Double / Imperial IPA
4216,4.5,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
1712,4.5,9.4,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout
1555,4.0,9.5,2nd Anniversary Double IPA,American Double / Imperial IPA
3625,4.5,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
3423,4.5,7.0,Supplication,American Wild Ale
532,4.0,10.0,Hercules Double IPA,American Double / Imperial IPA
1731,4.0,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
3799,4.0,10.3,Maharaja,American Double / Imperial IPA
1561,4.5,10.6,Founders CBS Imperial Stout,American Double / Imperial Stout
2348,3.5,8.6,Butte Creek Organic Revolution XI Imperial IPA,American Double / Imperial IPA
1972,4.5,9.4,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
2519,4.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
2249,4.0,7.2,Olde Yeller IPA,American Double / Imperial IPA
2641,4.0,6.7,Juliet,American Wild Ale
837,4.0,9.2,Smuttynose Oak Aged Big A IPA (Big Beer Series),American Double / Imperial IPA
612,4.5,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
3611,4.0,9.0,Velvet Glove,American Double / Imperial Stout
1896,4.0,6.5,Bell's Golden Rye,Rye Beer
2398,4.0,9.5,Dreadnaught IPA,American Double / Imperial IPA
2549,4.5,11.4,Riserva,American Wild Ale
2708,5.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
4009,3.5,9.2,471 IPA,American Double / Imperial IPA
3731,4.0,8.5,Über Weisse,Weizenbock
2347,4.5,8.8,Cappuccino Stout,American Double / Imperial Stout
4627,3.5,7.68,Avery Anniversary Ale - Fifteen,American Wild Ale
2806,4.0,10.0,Dark Hollow Artisanal Ale,American Double / Imperial Stout
2031,4.0,,Russian Imperial Stout,Russian Imperial Stout
1454,5.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
1553,4.5,8.0,White Knuckle Double IPA,American Double / Imperial IPA
4035,4.5,10.9,Beer Geek Brunch Weasel,American Double / Imperial Stout
4025,3.0,9.8,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
3593,4.5,10.0,The Reverend,Quadrupel (Quad)
4092,4.0,8.9,Stone 14th Anniversary Emperial IPA,American Double / Imperial IPA
4433,4.0,6.0,Rogen Weizen,Rye Beer
4478,4.0,9.1,Northwind Imperial Stout,Russian Imperial Stout
4576,4.0,9.5,Dreadnaught IPA,American Double / Imperial IPA
1096,4.0,8.8,Tricerahops Double IPA,American Double / Imperial IPA
4026,4.0,5.0,St. Louis Gueuze Fond Tradition,Gueuze
625,4.0,10.0,Ichor,Quadrupel (Quad)
3195,5.0,10.5,Founders Imperial Stout,Russian Imperial Stout
3369,4.5,8.0,Pliny The Elder,American Double / Imperial IPA
3566,4.5,6.0,La Folie,Flanders Red Ale
2826,3.5,9.5,Yeti Imperial Stout,Russian Imperial Stout
4437,5.0,9.5,Dreadnaught IPA,American Double / Imperial IPA
4794,3.5,4.8,Unplugged Cranbic Ale,American Wild Ale
2285,4.5,10.0,Burton Baton,American Double / Imperial IPA
2496,4.0,9.0,Imperial IPA,American Double / Imperial IPA
2376,3.5,11.0,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout
2694,4.5,8.0,Hop Rod Rye,Rye Beer
1858,2.0,10.0,Samuel Adams Kosmic Mother Funk,American Wild Ale
2041,4.5,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
688,4.5,13.0,Bourbon County Brand Vanilla Stout,American Double / Imperial Stout
2604,5.0,10.2,Trappist Westvleteren 12,Quadrupel (Quad)
314,5.0,11.0,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout
2355,2.0,9.2,Hopsickle Imperial India Pale Ale,American Double / Imperial IPA
2923,4.0,9.5,Yeti Imperial Stout,Russian Imperial Stout
1026,4.0,9.5,Yeti Imperial Stout,Russian Imperial Stout
4401,4.0,8.5,Der Weisse Bock,Weizenbock
4117,4.5,9.5,Seeing Double IPA,American Double / Imperial IPA
4411,3.5,5.1,Vichtenaar,Flanders Red Ale
660,2.0,12.0,AleSmith Speedway Stout - Barrel Aged,American Double / Imperial Stout
2836,4.0,,Nickel Bag Double IPA,American Double / Imperial IPA
4709,4.5,11.0,Choklat,American Double / Imperial Stout
1676,4.5,9.6,Dorado Double IPA,American Double / Imperial IPA
4005,3.5,8.0,Galactic Double Daisy Cutter,American Double / Imperial IPA
2849,3.5,13.1,Black Hole,Russian Imperial Stout
3294,4.5,6.8,Best Of Beer Camp: Weizenbock - Beer Camp #37,Weizenbock
11,4.0,11.0,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout
300,5.0,8.0,Pliny The Elder,American Double / Imperial IPA
2582,4.0,6.0,La Folie,Flanders Red Ale
1249,4.0,8.6,Cruising With Ruben & The Jets,American Double / Imperial Stout
1975,4.0,10.5,Box Of Chocolate,Quadrupel (Quad)
3117,3.5,8.2,Maximus,American Double / Imperial IPA
1588,4.0,6.0,Mac Frost Winter Ale,Weizenbock
4215,4.0,11.2,Old Rasputin XII,Russian Imperial Stout
4128,4.5,11.0,Partridge In A Pear Tree,Quadrupel (Quad)
43,4.5,9.5,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
575,4.0,8.2,Maximus,American Double / Imperial IPA
2878,4.5,12.0,Bell's Batch 7000,American Double / Imperial Stout
3869,4.5,9.0,90 Minute IPA,American Double / Imperial IPA
2211,4.0,,Double IPA,American Double / Imperial IPA
2887,3.5,10.0,Rodenbach Vin De Céréale,Flanders Red Ale
4842,4.5,7.0,Cane & Ebel,Rye Beer
3530,4.5,8.1,Big Bear Black Stout,American Double / Imperial Stout
3613,4.5,6.5,Boon Oude Geuze,Gueuze
1879,3.5,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
2141,3.5,9.7,Hop Crisis,American Double / Imperial IPA
4420,2.5,11.03,The Czar,Russian Imperial Stout
3187,3.0,12.5,Thomas Creek Up The Creek,American Double / Imperial IPA
163,1.0,7.5,Bell's Java Stout,American Double / Imperial Stout
3303,5.0,18.0,World Wide Stout,American Double / Imperial Stout
3592,4.5,11.5,Bell's Black Note Stout,American Double / Imperial Stout
674,4.5,10.0,Consecration,American Wild Ale
4498,3.5,10.3,Darkness,Russian Imperial Stout
3141,4.5,8.2,2XIPA,American Double / Imperial IPA
1311,4.0,10.4,Jahva (Imperial Coffee Stout),American Double / Imperial Stout
2331,4.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
352,4.0,8.0,Howling Wolf Weizenbock,Weizenbock
3311,4.0,9.0,Unplugged Imperial IPA,American Double / Imperial IPA
4795,4.0,7.5,Beer Geek Bacon,American Double / Imperial Stout
3055,4.0,9.1,Storm King Stout,Russian Imperial Stout
4938,4.0,9.0,Miles Davis' Bitches Brew,Russian Imperial Stout
1397,4.0,8.5,Double Wide I.P.A.,American Double / Imperial IPA
3953,4.0,7.0,Cane & Ebel,Rye Beer
3518,4.5,10.7,Brooklyn Black OPS,Russian Imperial Stout
2738,2.0,11.0,Kasteel Donker,Quadrupel (Quad)
4888,4.5,9.0,Captain's Reserve Imperial IPA,American Double / Imperial IPA
4453,4.5,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
1084,3.5,9.25,Shipyard XXXX IPA (Pugsley's Signature Series),American Double / Imperial IPA
4767,4.0,10.8,New Holland Night Tripper,American Double / Imperial Stout
1832,4.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
2918,3.5,10.4,Jahva (Imperial Coffee Stout),American Double / Imperial Stout
4168,4.0,8.8,Double Stout,American Double / Imperial Stout
4019,4.0,9.2,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
2734,4.0,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
2618,4.0,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
3669,4.5,8.5,Berkshire Russian Imperial Stout,Russian Imperial Stout
2444,4.5,18.2,Tokyo*,American Double / Imperial Stout
3524,4.5,9.7,Hop Crisis,American Double / Imperial IPA
2232,4.5,8.5,Brooklyner-Schneider Hopfen-Weisse,Weizenbock
1486,3.5,11.5,Double Dog Double Pale Ale,American Double / Imperial IPA
4647,4.0,8.0,Heresy,Russian Imperial Stout
2712,4.0,10.0,Hop 15,American Double / Imperial IPA
1078,5.0,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
4854,4.0,8.5,Mongo,American Double / Imperial IPA
3321,4.5,12.0,Portsmouth Kate The Great,Russian Imperial Stout
2124,4.5,11.5,Urthel Samaranth,Quadrupel (Quad)
2030,4.0,6.0,Mac Frost Winter Ale,Weizenbock
540,4.0,10.5,The Sixth Glass,Quadrupel (Quad)
1204,3.5,10.3,Maharaja,American Double / Imperial IPA
3023,3.5,9.5,Maverick Imperial Stout,Russian Imperial Stout
4803,4.0,10.4,Ovila Quad,Quadrupel (Quad)
4197,4.5,9.0,90 Minute IPA,American Double / Imperial IPA
2566,4.0,8.0,Boon Oude Geuze Mariage Parfait,Gueuze
4582,4.0,,Unplugged Imperial Stout,Russian Imperial Stout
908,4.0,10.5,Mayflower Imperial Stout,Russian Imperial Stout
1872,4.5,8.2,Schneider Aventinus,Weizenbock
1595,3.5,11.0,Serpent's Stout,American Double / Imperial Stout
438,4.0,8.5,Mongo,American Double / Imperial IPA
2228,4.5,5.4,Compunction,American Wild Ale
1837,5.0,5.5,Beatification,American Wild Ale
211,3.5,10.0,Hop 15,American Double / Imperial IPA
4011,3.5,10.3,2005 Barley Wine (Triple IPA,American Double / Imperial IPA
1388,4.0,10.0,Burton Baton,American Double / Imperial IPA
194,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
3645,4.5,6.35,Deification,American Wild Ale
4534,2.0,11.0,Imperial Stout,Russian Imperial Stout
3913,4.0,7.4,10 Degrees Below,Weizenbock
4211,4.5,8.0,Hoppe (Imperial Extra Pale Ale),American Double / Imperial IPA
115,4.5,9.8,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
4189,5.0,8.8,Gandhi-Bot Double IPA,American Double / Imperial IPA
1370,4.5,7.25,Temptation,American Wild Ale
2466,4.0,11.0,The Dogfather,American Double / Imperial Stout
1271,5.0,6.7,Juliet,American Wild Ale
2239,3.5,8.0,Hop Stoopid,American Double / Imperial IPA
385,5.0,7.0,Supplication,American Wild Ale
4425,5.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
